ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12122,Jun '26,Jun '26,NA,Y,Paradigm Realty,NA,NA,11900000,1.19 Cr,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Paradigm Antalya,NA,518,Oshiwara,NA,NA,N,NA,Unfurnished,2,1 Open,NA,NA,New Property,NA,Apartment,Mumbai,2,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun '26,NA,NA,NA,NA
12121,Jun '26,Jun '26,NA,Y,Paradigm Realty,NA,NA,6941000,69.4 Lac,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Paradigm Antalya,NA,350,Oshiwara,NA,NA,N,NA,Unfurnished,1,1 Open,NA,NA,New Property,NA,Apartment,Mumbai,1,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun '26,NA,NA,NA,NA
12120,Dec '28,NA,NA,Y,Roswalt Realty,NA,NA,17100000,1.71 Cr,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Roswalt Zaiden,NA,675,Jogeshwari West,NA,NA,N,NA,Unfurnished,3,NA,NA,NA,New Property,NA,Apartment,Mumbai,2,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,NA,0,NA,NA,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec '28,NA,NA,NA,NA
12119,Nov '25,NA,NA,Y,Lashkaria Housing and Infrastructure Pvt Ltd,NA,NA,9000000,90 Lac,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Lashkaria Pearl,NA,333,Jogeshwari West,NA,NA,N,NA,Unfurnished,1,NA,NA,NA,New Property,NA,Apartment,Mumbai,1,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,NA,0,NA,NA,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov '25,Y,NA,NA,NA
12118,Dec '28,NA,NA,Y,Roswalt Realty,NA,NA,10500000,1.05 Cr,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Roswalt Zaiden,NA,401,Jogeshwari West,NA,NA,N,NA,Unfurnished,2,NA,NA,NA,New Property,NA,Apartment,Mumbai,1,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,NA,0,NA,NA,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dec '28,NA,NA,NA,NA
12117,Under Construction,Mar '26,21,N,Siddha Group,MCGM,10,20000000,2 Cr,Vitrified,No/Rare Powercut,Monthly,9000,100000,next to gtb nagar monorail station,1329,Siddha Sky,15048,831,Indira Nagar,NA,Sq-ft,Y,Freehold,Unfurnished,3,1 Covered,East,Garden/Park,New Property,21 of 39 Floor,Apartment,Mumbai,3,Agent,39,Water Availability 24 Hours Available,F,1329,Sq-ft,Y,Bachelors/Family,"Indira Nagar, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12116,Under Construction,Jun '26,15,Y,Kalpataru Ltd.,ABAMNC,2,23800000,2.38 Cr,Ceramic Tiles,No/Rare Powercut,Monthly,0,500000,Jvlr.,1020,Kalpataru Vivant,23333,758,Jogeshwari Vikhroli Link Road,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,West,Main Road,New Property,15 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,1020,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12115,Under Construction,Jun '26,13,Y,Kalpataru Ltd.,ABAMNC,2,28200000,2.82 Cr,Ceramic Tiles,No/Rare Powercut,Monthly,0,500000,Jvlr.,1230,Kalpataru Vivant,22926,913,Jogeshwari Vikhroli Link Road,NA,Sq-ft,Y,Freehold,Unfurnished,3,1 Covered,North - East,Garden/Park,New Property,13 of 22 Floor,Apartment,Mumbai,3,Agent,22,Water Availability 24 Hours Available,F,1230,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12114,Ready to Move,NA,16,Y,Arkade Group,MCGM,1,18500000,1.85 Cr,Vitrified,No/Rare Powercut,Monthly,8000,1000000,Arkade earth seth govind ram jolly marg kanjur village rd indira nagar kanjurmarg east.,1000,Arkade Earth,18500,650,Indira Nagar,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",East,Main Road,Resale,16 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,1000,Sq-ft,Y,Bachelors/Family,"Indira Nagar, Mumbai",2 BHK Flat,Sq-ft,0,Less than 5 years,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12113,Under Construction,Dec '25,7,N,NA,MCGM,12,14500000,1.45 Cr,"Ceramic Tiles,Granite",No/Rare Powercut,Monthly,7500,300000,NA,687,NA,21106,604,Jogeshwari East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,7 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,687,Sq-ft,Y,Bachelors/Family,"Jogeshwari East, Mumbai",2 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12112,Ready to Move,NA,25,Y,Oberoi Realty Ltd.,MCGM,2,90000000,9 Cr,Vitrified,No/Rare Powercut,Monthly,0,1000000,"Comprising spacious 4 BHK apartments with balconies, you can enjoy the expansive views of the greens as well as the cityscape. Prisma also offers lush landscaping throughout the development. Located on the arterial Jogeshwari Vikhroli Link Road JVLR, it facilitates quick connectivity to the Western Express Highway, the domestic  international terminals and the leading CBDs. With every detail planned keeping you in mind, this development encapsulates contemporary aesthetics and indulgent amenities and fulfils the promise of an elevated lifestyle.",4000,Oberoi Prisma,22500,2100,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,5,2 Covered,East,Garden/Park,Resale,25 of 30 Floor,Apartment,Mumbai,5,Agent,30,Water Availability 24 Hours Available,F,4000,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",5 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12111,Under Construction,Dec '23,12,Y,Avant Group,MCGM,0,16100000,1.61 Cr,Vitrified,No/Rare Powercut,Monthly,4500,200000,"Avant Hillway, Swapnalok Towers, GMLR, Mulund  Link Road",880,Avant Heritage 3,18295,767,Jogeshwari East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Mumbai,2,Agent,23,Water Availability 24 Hours Available,F,880,Sq-ft,Y,Bachelors/Family,"Jogeshwari East, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12110,Ready to Move,NA,NA,N,NA,MCGM,NA,31000000,3.10 Cr,Vitrified,No/Rare Powercut,Monthly,NA,500000,Near Ganesh Bhavan,NA,NA,NA,1269,Jogeshwari East,East Facing Property,NA,Y,Co-operative Society,Furnished,2,NA,East,Garden/Park,Resale,NA,Apartment,Mumbai,3,Agent,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari East, Mumbai",3 BHK Flat,NA,0,10 to 15 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12109,Under Construction,Dec '27,10,Y,Kalpataru Ltd.,ABAMNC,1,29500000,2.95 Cr,"Ceramic Tiles,Granite,Marble,Vitrified,Wooden",No/Rare Powercut,Monthly,11892,750000,Near Ganesh temple,1486,Kalpataru Vivant,19851,991,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,3,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,10 of 22 Floor,Apartment,Mumbai,3,Agent,22,Water Availability 24 Hours Available,F,1486,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12108,Ready to Move,NA,5,N,Avant Group,MCGM,0,16000000,1.60 Cr,Vitrified,No/Rare Powercut,Monthly,6000,100000,"shops, commercial, metro, railway station",1100,Avant Heritage 2,14545,720,Jogeshwari East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,NA,East,"Garden/Park, Main Road",Resale,5 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,1100,Sq-ft,Y,Bachelors/Family,"Jogeshwari East, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12107,Ready to Move,NA,16,Y,Oberoi Realty Ltd.,MCGM,0,85000000,8.50 Cr,Vitrified,No/Rare Powercut,Monthly,10000,1000000,"Jogeshwari-Vikhroli Link Road on the south and the vast expanse of the Aarey greens on the north, the views from this development are nothing short of spectacular. Its location gives it good accessibility to the Western Express Highway and the commercial area of SEEPZ.",2754,Oberoi Splendor,30864,1976,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Freehold,Semi-Furnished,4,3 Covered,East,Garden/Park,Resale,16 of 27 Floor,Apartment,Mumbai,6,Agent,27,Water Availability 24 Hours Available,F,2754,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",6 BHK Flat,Sq-ft,0,10 to 15 years,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12106,Under Construction,Oct '25,16,N,Kalpataru Ltd.,NA,NA,29000000,2.90 Cr,NA,NA,NA,NA,NA,Jvlr.,1200,Kalpataru Vivant,24167,991,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,3,NA,East,Garden/Park,New Property,16 of 21 Floor,Apartment,Mumbai,3,Agent,21,NA,F,1200,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12105,Under Construction,Dec '26,12,N,Kalpataru Ltd.,MCGM,15,22400000,2.24 Cr,Marble,No/Rare Powercut,Monthly,8000,500000,oberoi international school,1120,Kalpataru Vivant,20000,756,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Co-operative Society,Semi-Furnished,2,1 Covered,East,"Garden/Park, Main Road",New Property,12 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,1120,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",2 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12104,Under Construction,Jun '25,13,N,Kalpataru Ltd.,MCGM,0,32800000,3.28 Cr,Vitrified,No/Rare Powercut,Monthly,10000,500000,Jvlr jogeshwari eat w. E. Highway,1400,Kalpataru Vivant,23428,992,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,3,2 Covered,East,"Garden/Park, Main Road",New Property,13 of 22 Floor,Apartment,Mumbai,3,Agent,22,Water Availability 24 Hours Available,F,1400,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12103,Under Construction,Dec '25,15,N,Kalpataru Ltd.,MCGM,100,35401628,3.54 Cr,"Granite,Mosaic,Vitrified",No/Rare Powercut,Monthly,10000,500000,"The Property is close to WEH, JVLR, upcoming Metro, Hospital.",1500,Kalpataru Vivant,23601,1076,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,N,Freehold,Unfurnished,3,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,15 of 25 Floor,Apartment,Mumbai,3,Agent,25,Water Availability 24 Hours Available,F,1500,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12102,Under Construction,Dec '26,7,N,Kalpataru Ltd.,MCGM,42,20796000,2.07 Cr,"Ceramic Tiles,Vitrified",No/Rare Powercut,Per sq. Unit Monthly,7,200000,Jvlr.,616,Kalpataru Vivant,33759,616,Jogeshwari Vikhroli Link Road,NA,Sq-ft,N,Freehold,Unfurnished,2,1 Covered,North - East,"Garden/Park, Main Road",New Property,7 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,616,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12101,Ready to Move,NA,19,N,Avant Group,MCGM,20,14469000,1.44 Cr,Vitrified,No/Rare Powercut,Monthly,6000,200000,"near western express highway,jvlr bridge majas wadi",873,Avant Heritage 2,16573,546,Majas Wadi,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,Garden/Park,New Property,19 of 23 Floor,Apartment,Mumbai,2,Agent,23,Water Availability 24 Hours Available,F,873,Sq-ft,Y,Bachelors/Family,"Majas Wadi, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12100,Ready to Move,NA,2,Y,Oberoi Realty Ltd.,MCGM,10,35000000,3.50 Cr,"Vitrified,Wooden",No/Rare Powercut,Monthly,12000,1000000,This housing complex is a landmark in itself.,1377,Oberoi Splendor,25417,987,Jogeshwari Vikhroli Link Road,NA,Sq-ft,Y,Co-operative Society,Semi-Furnished,2,1 Covered,North - West,Garden/Park,Resale,2 of 27 Floor,Apartment,Mumbai,3,Agent,27,Water Availability 24 Hours Available,F,1377,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12099,Ready to Move,Dec '22,9,N,NA,MCGM,0,17208000,1.72 Cr,Vitrified,NA,Monthly,5300,500000,near paras nagar jain mandir jvlr,956,NA,18000,598,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,NA,East,Main Road,New Property,9 of 22 Floor,Apartment,Mumbai,2,Agent,22,NA,F,956,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12098,Ready to Move,NA,27,N,Oberoi Realty Ltd.,MMRDA,0,91500000,9.15 Cr,Vitrified,No/Rare Powercut,Monthly,25000,1500000,"Oberoi prisma, nr. Oberoi international school, jvlr, andheri east",3193,Oberoi Prisma,28656,2065,Jogeshwari Vikhroli Link Road,East Facing Property,Sq-ft,Y,Co-operative Society,Unfurnished,6,3 Covered,East,"Garden/Park, Pool, Main Road",Resale,27 of 32 Floor,Apartment,Mumbai,4,Agent,32,Water Availability 24 Hours Available,F,3193,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",4 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12097,Under Construction,Dec '26,9,Y,Kalpataru Ltd.,MCGM,3,22200000,2.22 Cr,Vitrified,No/Rare Powercut,Monthly,7000,1100000,Opp Oberoi Splendor,1137,Kalpataru Vivant,19525,758,Jogeshwari Vikhroli Link Road,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,Main Road,New Property,9 of 19 Floor,Apartment,Mumbai,2,Agent,19,Water Availability 24 Hours Available,F,1137,Sq-ft,Y,Bachelors/Family,"Jogeshwari Vikhroli Link Road, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
